Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Glycine betaine,230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Glycine betaine 0(15N), 1(13C)",7.86,11238747,0,681615,-2.8,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Glycine betaine 0(15N), 1(13C)",7.37,523785,0,48099,-2.8,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Glycine betaine 0(15N), 1(13C)",7.85,6912136,0,424549,-2.2,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Glycine betaine 0(15N), 1(13C)",7.37,245450,32236,30016,-2.4,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Glycine betaine 0(15N), 1(13C)",7.85,3546586,0,217005,-2.4,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Glycine betaine 0(15N), 1(13C)",7.82,6937231,15279,403377,-3.1,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Glycine betaine 0(15N), 1(13C)",7.86,3653804,0,226100,-2.1,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Glycine betaine 0(15N), 1(13C)",7.83,7925681,0,465189,-3,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Glycine betaine 0(15N), 1(13C)",7.84,5279907,0,323781,-1.7,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Glycine betaine 0(15N), 1(13C)",7.85,9006416,114432,583146,-2.4,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Glycine betaine 0(15N), 1(13C)",7.85,10045593,41970,632712,-2.3,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Glycine betaine 0(15N), 1(13C)",7.82,1377041,0,82110,-1.5,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Glycine betaine 0(15N), 1(13C)",7.8,1694949,0,93506,-1.9,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_1_A,"Glycine betaine 0(15N), 1(13C)",7.84,4140318,135001,211444,-1.9,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_1_B,"Glycine betaine 0(15N), 1(13C)",7.21,283960,0,26879,-1.3,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_1_C,"Glycine betaine 0(15N), 1(13C)",7.3,104384,0,15139,-2,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_1_C_2ndInj,"Glycine betaine 0(15N), 1(13C)",7.83,1805618,0,95857,-1.9,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_2_A,"Glycine betaine 0(15N), 1(13C)",7.81,2159279,0,122170,-2.4,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_2_B,"Glycine betaine 0(15N), 1(13C)",7.84,2064506,0,112470,-2.6,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_2_C,"Glycine betaine 0(15N), 1(13C)",7.86,4452784,0,258689,-1.6,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_3_A,"Glycine betaine 0(15N), 1(13C)",7.84,6160416,0,370714,-2,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_3_B,"Glycine betaine 0(15N), 1(13C)",7.09,379491,0,34450,-1.4,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_3_C,"Glycine betaine 0(15N), 1(13C)",7.83,4626419,0,290000,-1.7,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_4_A,"Glycine betaine 0(15N), 1(13C)",7.27,221045,0,27755,-1.8,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_4_B,"Glycine betaine 0(15N), 1(13C)",7.88,3356359,0,195718,-2.3,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_4_C,"Glycine betaine 0(15N), 1(13C)",7.8,2865986,0,173102,-1.8,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_5_A,"Glycine betaine 0(15N), 1(13C)",7.01,465933,0,38005,-0.9,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_5_B,"Glycine betaine 0(15N), 1(13C)",7.83,3931172,11094,249832,-2.6,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_5_C,"Glycine betaine 0(15N), 1(13C)",7.79,4974738,0,301935,-2.7,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix1InH2O_1,"Glycine betaine 1(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix1InH2O_2,"Glycine betaine 1(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix1InH2O_3,"Glycine betaine 1(15N), 0(13C)",8.06,346465,0,31669,-3,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix1InMatrix_1,"Glycine betaine 1(15N), 0(13C)",7.88,3765969,0,268840,-0.9,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix1InMatrix_2,"Glycine betaine 1(15N), 0(13C)",7.86,2929143,0,195511,-1.6,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix1InMatrix_3,"Glycine betaine 1(15N), 0(13C)",7.85,2415789,189185,219757,-2.4,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix2InH2O_1,"Glycine betaine 1(15N), 0(13C)",7.86,8021816,0,537433,-2.6,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix2InH2O_2,"Glycine betaine 1(15N), 0(13C)",7.85,7768374,0,499154,-2.5,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix2InH2O_3,"Glycine betaine 1(15N), 0(13C)",7.86,8426393,0,615756,-3.2,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix2InMatrix_1,"Glycine betaine 1(15N), 0(13C)",7.83,10337892,0,636666,-1.8,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix2InMatrix_2,"Glycine betaine 1(15N), 0(13C)",7.86,11309210,0,706055,-1.9,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix2InMatrix_3,"Glycine betaine 1(15N), 0(13C)",7.84,11707738,0,753755,-3,Glycine betaine
Glycine betaine,230831_Std_H2OinMatrix_1,"Glycine betaine 1(15N), 0(13C)",7.84,3895093,0,271589,-0.8,Glycine betaine
Glycine betaine,230831_Std_H2OinMatrix_2,"Glycine betaine 1(15N), 0(13C)",7.35,47875,0,9692,3.9,Glycine betaine
Glycine betaine,230831_Std_H2OinMatrix_3,"Glycine betaine 1(15N), 0(13C)",7.21,28102,0,12338,-6.7,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full1,"Glycine betaine 1(15N), 0(13C)",7.27,46866,0,11843,0.2,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full2,"Glycine betaine 1(15N), 0(13C)",7.22,52599,0,12426,9.5,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full3,"Glycine betaine 1(15N), 0(13C)",7.32,76554,0,16698,8.3,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full4,"Glycine betaine 1(15N), 0(13C)",7.86,5441994,0,374124,-0.9,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full5,"Glycine betaine 1(15N), 0(13C)",7.32,48641,0,9684,-1.2,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full6,"Glycine betaine 1(15N), 0(13C)",7.26,46057,0,8096,1.6,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full7,"Glycine betaine 1(15N), 0(13C)",7.85,5591090,0,377224,-1,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full8,"Glycine betaine 1(15N), 0(13C)",7.83,5661046,0,349503,-1.3,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full9,"Glycine betaine 1(15N), 0(13C)",7.31,78246,0,13661,13.8,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full10,"Glycine betaine 1(15N), 0(13C)",7.27,29459,0,10186,13.8,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full11,"Glycine betaine 1(15N), 0(13C)",7.26,17292,0,9762,15.5,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T0_Metab_A,"Glycine betaine 1(15N), 0(13C)",7.86,607322,0,54392,0.2,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T0_Metab_B,"Glycine betaine 1(15N), 0(13C)",7.24,32857,0,10849,3.7,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T0_Metab_C,"Glycine betaine 1(15N), 0(13C)",7.83,442567,0,38691,-1.4,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Glycine betaine 1(15N), 0(13C)",7.83,3232347,0,204270,-1.1,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Glycine betaine 1(15N), 0(13C)",7.24,35114,0,10042,6.2,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Glycine betaine 1(15N), 0(13C)",7.83,6026541,0,387697,-1.1,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Glycine betaine 1(15N), 0(13C)",7.88,2624850,0,157983,-0.6,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Glycine betaine 1(15N), 0(13C)",7.23,29889,0,9198,10.7,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Glycine betaine 1(15N), 0(13C)",7.86,3945013,0,244184,-1.7,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Glycine betaine 1(15N), 0(13C)",7.23,62650,0,18853,-6.4,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Glycine betaine 1(15N), 0(13C)",7.2,50713,0,14456,7,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Glycine betaine 1(15N), 0(13C)",7.82,1124085,0,81352,-0.3,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Glycine betaine 1(15N), 0(13C)",7.86,12195985,0,759358,-1.6,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Glycine betaine 1(15N), 0(13C)",7.81,14589407,0,885940,-1.4,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Glycine betaine 1(15N), 0(13C)",7.86,7803628,0,487313,-1.8,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Glycine betaine 1(15N), 0(13C)",7.35,58109,0,13228,11.9,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Glycine betaine 1(15N), 0(13C)",7.26,36104,0,13203,-1.5,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Glycine betaine 1(15N), 0(13C)",7.27,14107,0,8647,16.6,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Glycine betaine 1(15N), 0(13C)",7.26,26320,0,11760,2.2,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Glycine betaine 1(15N), 0(13C)",7.88,3729317,0,265341,-1.8,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Glycine betaine 1(15N), 0(13C)",7.85,3354817,0,209367,-0.9,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Glycine betaine 1(15N), 0(13C)",7.85,19646066,184772,1277940,-2.2,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Glycine betaine 1(15N), 0(13C)",7.85,9255674,0,565225,-1.8,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Glycine betaine 1(15N), 0(13C)",7.83,23530070,15916,1429033,-2.6,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Glycine betaine 1(15N), 0(13C)",7.24,24015,0,8847,5.7,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Glycine betaine 1(15N), 0(13C)",7.29,38611,0,13811,10.8,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Glycine betaine 1(15N), 0(13C)",7.21,24940,0,6797,5.7,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Glycine betaine 1(15N), 0(13C)",7.23,107874,0,13170,3.5,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Glycine betaine 1(15N), 0(13C)",7.85,9876576,9455,611565,-1.8,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Glycine betaine 1(15N), 0(13C)",7.82,1340916,0,92424,0.1,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Glycine betaine 1(15N), 0(13C)",7.23,46127,0,14767,17,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_1_A,"Glycine betaine 1(15N), 0(13C)",7.29,15627,0,8515,14.6,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_1_B,"Glycine betaine 1(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_1_C,"Glycine betaine 1(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_1_C_2ndInj,"Glycine betaine 1(15N), 0(13C)",7.21,50069,0,12210,14.5,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_2_A,"Glycine betaine 1(15N), 0(13C)",7.27,26251,0,6812,12.8,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_2_B,"Glycine betaine 1(15N), 0(13C)",8.04,94634,0,15147,16.7,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_2_C,"Glycine betaine 1(15N), 0(13C)",7.81,199698,0,18376,-0.2,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_3_A,"Glycine betaine 1(15N), 0(13C)",7.29,44250,0,9606,12.5,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_3_B,"Glycine betaine 1(15N), 0(13C)",7.29,13963,0,7406,5.7,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_3_C,"Glycine betaine 1(15N), 0(13C)",7.26,36717,0,8596,14.4,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_4_A,"Glycine betaine 1(15N), 0(13C)",7.27,48623,0,9224,11.5,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_4_B,"Glycine betaine 1(15N), 0(13C)",8.13,139444,0,12481,11.8,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_4_C,"Glycine betaine 1(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_5_A,"Glycine betaine 1(15N), 0(13C)",7.88,637466,0,53931,-0.9,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_5_B,"Glycine betaine 1(15N), 0(13C)",7.26,76794,0,10069,12.1,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_5_C,"Glycine betaine 1(15N), 0(13C)",7.77,263362,0,26847,-0.5,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix1InH2O_1,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix1InH2O_2,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix1InH2O_3,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix1InMatrix_1,"Glycine betaine 1(15N), 1(13C)",7.89,36161,0,18605,-0.1,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix1InMatrix_2,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix1InMatrix_3,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix2InH2O_1,"Glycine betaine 1(15N), 1(13C)",7.83,82756,0,36783,-0.7,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix2InH2O_2,"Glycine betaine 1(15N), 1(13C)",7.89,117206,0,39782,-0.6,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix2InH2O_3,"Glycine betaine 1(15N), 1(13C)",7.84,139256,0,46316,-1.7,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix2InMatrix_1,"Glycine betaine 1(15N), 1(13C)",7.85,226936,0,58836,-0.4,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix2InMatrix_2,"Glycine betaine 1(15N), 1(13C)",7.8,135215,0,53326,-0.5,Glycine betaine
Glycine betaine,230831_Std_4uMStdsMix2InMatrix_3,"Glycine betaine 1(15N), 1(13C)",7.85,255901,0,55147,-1.7,Glycine betaine
Glycine betaine,230831_Std_H2OinMatrix_1,"Glycine betaine 1(15N), 1(13C)",7.81,160171,0,25577,-1.2,Glycine betaine
Glycine betaine,230831_Std_H2OinMatrix_2,"Glycine betaine 1(15N), 1(13C)",7.85,68386,0,15829,-1.2,Glycine betaine
Glycine betaine,230831_Std_H2OinMatrix_3,"Glycine betaine 1(15N), 1(13C)",7.85,56262,0,12468,-1.9,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full1,"Glycine betaine 1(15N), 1(13C)",7.88,166788,0,20261,-1.6,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full2,"Glycine betaine 1(15N), 1(13C)",7.89,180524,0,22415,-2,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full3,"Glycine betaine 1(15N), 1(13C)",7.86,194530,0,19051,-2.1,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full4,"Glycine betaine 1(15N), 1(13C)",7.89,130862,0,21104,-0.7,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full5,"Glycine betaine 1(15N), 1(13C)",7.79,219282,0,24615,-0.8,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full6,"Glycine betaine 1(15N), 1(13C)",7.82,126197,0,28995,-1.2,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full7,"Glycine betaine 1(15N), 1(13C)",7.83,123590,0,21905,-0.9,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full8,"Glycine betaine 1(15N), 1(13C)",7.89,195726,0,20335,-1.5,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full9,"Glycine betaine 1(15N), 1(13C)",7.85,145371,0,19817,-1.5,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full10,"Glycine betaine 1(15N), 1(13C)",7.76,103213,0,13585,-1.4,Glycine betaine
Glycine betaine,230831_Poo_G5_NFEX-CatEx_Full11,"Glycine betaine 1(15N), 1(13C)",7.86,176319,0,18426,-1.8,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T0_Metab_A,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T0_Metab_B,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T0_Metab_C,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Glycine betaine 1(15N), 1(13C)",7.81,65604,0,13485,-1.5,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Glycine betaine 1(15N), 1(13C)",7.76,95416,0,13386,-0.6,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Glycine betaine 1(15N), 1(13C)",7.89,221364,0,20902,-1.1,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Glycine betaine 1(15N), 1(13C)",7.88,12858,0,12681,-0.1,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Glycine betaine 1(15N), 1(13C)",7.75,9516,0,7258,-2.3,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Glycine betaine 1(15N), 1(13C)",7.82,127189,0,16594,-1.9,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Glycine betaine 1(15N), 1(13C)",7.71,11900,0,8736,-0.2,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Glycine betaine 1(15N), 1(13C)",7.89,11798,0,7381,-0.7,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Glycine betaine 1(15N), 1(13C)",7.86,571921,0,41021,-1.6,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Glycine betaine 1(15N), 1(13C)",7.77,752570,0,53658,-1,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Glycine betaine 1(15N), 1(13C)",7.8,337357,0,34407,-1.6,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Glycine betaine 1(15N), 1(13C)",7.76,23302,0,13805,-2.5,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Glycine betaine 1(15N), 1(13C)",7.73,25563,0,9888,-0.4,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Glycine betaine 1(15N), 1(13C)",7.88,92030,0,15651,-2.2,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Glycine betaine 1(15N), 1(13C)",7.8,126079,0,18113,-1.9,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Glycine betaine 1(15N), 1(13C)",7.8,36150,0,17819,-2.8,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Glycine betaine 1(15N), 1(13C)",7.88,101637,0,17665,-1.7,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Glycine betaine 1(15N), 1(13C)",7.83,974265,0,61017,-2.1,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Glycine betaine 1(15N), 1(13C)",7.86,425775,0,33161,-1.9,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Glycine betaine 1(15N), 1(13C)",7.88,1142243,0,81123,-2.3,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Glycine betaine 1(15N), 1(13C)",7.86,65960,0,11784,-1.2,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Glycine betaine 1(15N), 1(13C)",7.83,407842,0,34406,-2.1,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Glycine betaine 1(15N), 1(13C)",7.86,186977,0,18843,-1.2,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Glycine betaine 1(15N), 1(13C)",7.83,288379,0,27535,-1.9,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Glycine betaine 1(15N), 1(13C)",7.29,6265,0,5770,2.2,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Glycine betaine 1(15N), 1(13C)",7.82,8324,0,5400,-0.3,Glycine betaine
Glycine betaine,230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Glycine betaine 1(15N), 1(13C)",7.81,7769,0,7142,-1.4,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_1_A,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_1_B,"Glycine betaine 1(15N), 1(13C)",6.65,5307,0,3890,-1.2,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_1_C,"Glycine betaine 1(15N), 1(13C)",7.73,7368,0,5645,-6.9,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_1_C_2ndInj,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_2_A,"Glycine betaine 1(15N), 1(13C)",7.69,13851,0,10023,-1.8,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_2_B,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_2_C,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_3_A,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_3_B,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_3_C,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_4_A,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_4_B,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_4_C,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_5_A,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_5_B,"Glycine betaine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,Glycine betaine
Glycine betaine,230831_Smp_LabBlk_5_C,"Glycine betaine 1(15N), 1(13C)",7.15,4972,0,4946,-8.5,Glycine betaine
Homarine,230831_Std_4uMStdsMix1InH2O_1,"Homarine 0(15N, 0(13C)",6.21,31759,0,12269,-2,Homarine
Homarine,230831_Std_4uMStdsMix1InH2O_2,"Homarine 0(15N, 0(13C)",6.28,44904,0,12029,-1.9,Homarine
