compound_name,filename,final_nM
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,0.39945255803782076
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,5.018780300242943
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,1.719180110944519
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,4.9609695562420955
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,4.1261569080839156
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,4.265979724050578
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,3.9982638826444834
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,2.8003266127396276
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,0.5970567371072762
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,0.761932882925616
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,3.7482276655017905
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,2.8186455283921763
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,0.13205765031762037
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,6.194348392213685
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,4.147882572878214
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,3.5599199143900555
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,5.037998106835029
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,4.055873018710244
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,4.696920647724239
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,3.63511190592503
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,1.0646986342741667
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,2.8802580865597647
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,0.2690946933115242
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,6.348334819997177
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,4.914581410073394
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,9.355239631988393
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,4.4024631047367855
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_1_A,0.8801489089072392
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_1_B,0.37914920134093283
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_1_C,2.2275794301616734
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_1_C_2ndInj,0.3391554275482159
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_2_A,2.056784447915875
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_2_B,1.342606388950682
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_2_C,1.0782226309711258
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_3_A,0.2077839822132117
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_3_B,0.06285080813507418
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_3_C,0.28536034781132963
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_4_A,0.16900366691033694
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_4_B,0.11522265808556044
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_4_C,0.035539229699610556
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_5_A,0.05360489401051027
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_5_B,0.035581128351096655
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_5_C,0.013798004785027353
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_1,2.3980473522912558
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_2,1.2747661273984179
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_3,0.34798533700604867
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_1,182.29402877942113
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_2,241.702306578299
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_3,187.7018395698529
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_1,2.41333062716442
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_2,1.270830711651893
"Guanine 2(15N), 1(13C)",230831_Std_H2OinMatrix_1,3.6864289087311053
"Guanine 2(15N), 1(13C)",230831_Std_H2OinMatrix_2,3.070381827404376
"Guanine 2(15N), 1(13C)",230831_Std_H2OinMatrix_3,0.8880595011334553
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full1,2.7969741253925133
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full2,2.6840666942020057
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full3,2.6626669478414686
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full4,2.350347463631508
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full5,2.363511409311246
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full6,1.9841544250288516
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full7,2.020635575904775
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full8,1.8216731123007144
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full9,1.9803538469099824
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full10,1.7909326522132158
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full11,1.6751467644312408
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_A,8.143090542195235
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_B,5.579446156324525
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_C,0.2576591883355735
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,0.06299756893108731
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,4.475299998966277
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,3.659688969267298
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,2.992799263483453
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,0.2704443919318242
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,1.596188494239591
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,0.6733416078396801
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,1.0134633015407046
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,1.1302549916153197
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,0.4122764648461876
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,0.1100916945895867
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,3.1347869614416544
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,2.411137833957977
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,2.308581855906147
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,0.034600281946871786
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,1.9870778002431209
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,0.8966406406569603
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,1.6293673755294862
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,1.0630675947512698
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,2.5492382996389193
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,0.9415594453830014
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,0.6768126042074613
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,1.1319770720086357
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,0.16317858421507186
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,2.020617782805688
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,0.14906139322809453
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,1.1937866197761202
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,0.20719123738298076
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_1_A,3.618066460964062
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_1_B,10.906948497480112
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_1_C,6.710100423678238
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_1_C_2ndInj,4.192882545742617
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_2_A,0.12955569123486743
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_2_B,0.019159066535586217
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_2_C,0.14201841473421278
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_3_A,0.13980721779222724
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_3_B,4.028671001181606
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_3_C,6.610619245936558
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_4_A,9.752227904535918
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_4_B,8.116042918368667
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_4_C,4.408267942778063
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_5_A,8.446443188251333
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_5_B,1.3858369441282246
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_5_C,5.850591889824508
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix1InH2O_1,1.2683307177679615
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix1InH2O_2,2.0301497027797812
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix1InMatrix_1,3.6362877731460097
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix1InMatrix_2,3.629478989100422
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix1InMatrix_3,3.7683572464193924
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix2InH2O_1,24298614.90133838
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix2InH2O_2,24183989.715226643
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix2InH2O_3,8427616.979530837
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix2InMatrix_1,2205.827298019862
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix2InMatrix_2,2976.9284011611435
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix2InMatrix_3,3219.3494118750386
"Homarine 0(15N, 0(13C)",230831_Std_H2OinMatrix_1,3.8378809168496684
"Homarine 0(15N, 0(13C)",230831_Std_H2OinMatrix_2,3.9494846583845202
"Homarine 0(15N, 0(13C)",230831_Std_H2OinMatrix_3,3.8749346965166387
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full1,3.3820634213538057
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full2,3.5074711704594237
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full3,3.4563001915996385
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full4,3.134973816249098
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full5,3.2675075352592238
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full6,3.416653251310554
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full7,3.414834044289747
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full8,3.637429824316833
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full9,3.4195020904561098
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full10,3.4211681835270276
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full11,3.266516388340289
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T0_Metab_A,3.31677864332047
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T0_Metab_B,4.485174744529791
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T0_Metab_C,5.2138695638070125
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,3.839527717760801
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,3.5321432831734487
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,6.819608831944481
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,3.76319889348919
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,4.207183801847561
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,5.571067393765728
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,3.0543762703596067
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,3.378439347488432
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,2.2921672773728776
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,4.7901151569611224
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,13.03082220058203
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,2.1966146996035105
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,2.1258747091532184
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,2.103534774381165
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,5.638936979382711
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,3.858539532648659
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,2.051088888515986
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,4.628487977225617
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,3.0755662477238306
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,3.1952410580397923
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,3.009904567936995
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,1.437233709169539
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,2.638100762165289
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,3.385030252084657
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,3.2399526984447147
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,3.2794771071551474
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,3.3760034355818735
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,1.5465769339478455
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_1_A,0.075223248257309
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_1_B,0.10128573974869949
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_1_C,0.3103070580240425
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_1_C_2ndInj,0.2481634746702635
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_2_A,0.096728549027437
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_2_B,0.081660570401602
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_2_C,0.0719619189747805
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_3_A,0.1495159571528525
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_3_B,0.0689225839199165
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_3_C,0.030806287920471506
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_4_A,0.0771663016721115
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_4_B,0.0812225243129335
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_4_C,0.0611962733755875
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_5_A,0.03002484983950636
"Homarine 0(15N, 0(13C)",230831_Smp_LabBlk_5_C,0.04409101517239656
"Homarine 0(15N, 1(13C)",230831_Std_4uMStdsMix1InH2O_2,0.580914696486224
"Homarine 0(15N, 1(13C)",230831_Std_4uMStdsMix1InH2O_3,17.10384195804135
"Homarine 0(15N, 1(13C)",230831_Std_4uMStdsMix1InMatrix_1,0.066036735447542
"Homarine 0(15N, 1(13C)",230831_Std_4uMStdsMix1InMatrix_2,0.012634067792490902
"Homarine 0(15N, 1(13C)",230831_Std_4uMStdsMix1InMatrix_3,0.027253995529398636
"Homarine 0(15N, 1(13C)",230831_Std_4uMStdsMix2InH2O_1,1840550.7164418187
"Homarine 0(15N, 1(13C)",230831_Std_4uMStdsMix2InH2O_2,1828373.7133467963
"Homarine 0(15N, 1(13C)",230831_Std_4uMStdsMix2InH2O_3,642313.54681657
"Homarine 0(15N, 1(13C)",230831_Std_4uMStdsMix2InMatrix_1,166.06791905884776
"Homarine 0(15N, 1(13C)",230831_Std_4uMStdsMix2InMatrix_2,224.82985345989857
"Homarine 0(15N, 1(13C)",230831_Std_4uMStdsMix2InMatrix_3,244.20808522186525
"Homarine 0(15N, 1(13C)",230831_Std_H2OinMatrix_1,0.081523998544129
"Homarine 0(15N, 1(13C)",230831_Std_H2OinMatrix_2,0.056482326961872505
"Homarine 0(15N, 1(13C)",230831_Std_H2OinMatrix_3,0.095247229699637
"Homarine 0(15N, 1(13C)",230831_Poo_G5_NFEX-CatEx_Full1,0.082507424299945
"Homarine 0(15N, 1(13C)",230831_Poo_G5_NFEX-CatEx_Full2,0.1011433326937185
"Homarine 0(15N, 1(13C)",230831_Poo_G5_NFEX-CatEx_Full3,0.0922069850773925
"Homarine 0(15N, 1(13C)",230831_Poo_G5_NFEX-CatEx_Full4,0.146029153803243
"Homarine 0(15N, 1(13C)",230831_Poo_G5_NFEX-CatEx_Full5,0.147896743692089
"Homarine 0(15N, 1(13C)",230831_Poo_G5_NFEX-CatEx_Full6,0.13836869327423099
"Homarine 0(15N, 1(13C)",230831_Poo_G5_NFEX-CatEx_Full7,0.04591810425330986
"Homarine 0(15N, 1(13C)",230831_Poo_G5_NFEX-CatEx_Full8,0.04069724513254505
"Homarine 0(15N, 1(13C)",230831_Poo_G5_NFEX-CatEx_Full9,0.072741863794251
"Homarine 0(15N, 1(13C)",230831_Poo_G5_NFEX-CatEx_Full10,0.200135879996085
"Homarine 0(15N, 1(13C)",230831_Poo_G5_NFEX-CatEx_Full11,0.0607275296973975
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T0_Metab_A,0.17206441919763452
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T0_Metab_B,0.0578189307931005
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T0_Metab_C,0.30329018384647954
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,0.201636286660163
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,0.0504346653844235
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,0.447471133506072
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,0.16675942763201848
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,0.148862318088295
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,0.372287340803591
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,0.20215085832578347
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,0.14162059522963452
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,0.071385289765527
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,0.051029674137158504
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,0.9484616449631149
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,0.054200154653729
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,0.031816518437723776
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,0.034807222920808435
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,0.155409287365075
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,0.1345323678417805
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,0.018859395938977706
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,0.23995437533452652
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,0.131570761765988
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,0.037564702219067284
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,0.1083775218796125
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,0.035336643768809926
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,0.1422038043311225
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,0.091942395420504
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,0.1152634896387365
"Homarine 0(15N, 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,0.080964584870795
"Homarine 0(15N, 1(13C)",230831_Smp_LabBlk_1_A,0.007115229788084208
"Homarine 0(15N, 1(13C)",230831_Smp_LabBlk_1_C,0.027892283953400987
"Homarine 0(15N, 1(13C)",230831_Smp_LabBlk_4_A,0.009846832154422721
"Homarine 0(15N, 1(13C)",230831_Smp_LabBlk_4_B,0.015386184432823692
"Homarine 0(15N, 1(13C)",230831_Smp_LabBlk_4_C,0.01318215665224487
"Homarine 0(15N, 1(13C)",230831_Smp_LabBlk_5_A,0.00508070013510423
"Homarine 0(15N, 1(13C)",230831_Smp_LabBlk_5_C,0.0033767451891350774
"Homarine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_1,28.115376437705997
"Homarine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_2,1.732345585279995
"Homarine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_3,521.8004564108435
"Homarine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_1,0.11690600242885249
"Homarine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_2,0.081152266434034
"Homarine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_3,0.2983681576345035
"Homarine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_1,87123.66864930726
"Homarine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_2,82672.6392276721
"Homarine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_3,29729.024253084663
"Homarine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_1,6.9287943275881165
"Homarine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_2,10.52672746744899
"Homarine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_3,11.797420714679852
"Homarine 1(15N), 0(13C)",230831_Std_H2OinMatrix_1,0.1128911814270535
"Homarine 1(15N), 0(13C)",230831_Std_H2OinMatrix_2,0.132358213496278
"Homarine 1(15N), 0(13C)",230831_Std_H2OinMatrix_3,0.34907441901651604
"Homarine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full1,0.3871180167601815
"Homarine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full2,0.22890333188578502
"Homarine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full3,0.10120247291394799
"Homarine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full4,0.061970373064129496
"Homarine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full5,0.348194881775397
"Homarine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full6,0.0460161211901605
"Homarine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full7,0.10980565120645751
"Homarine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full8,1.062011790919535
"Homarine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full9,0.08227271535407
"Homarine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full10,0.23960559566914702
"Homarine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full11,0.160827625486138
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_A,0.02352866190924578
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_B,0.3681366329732915
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_C,0.14902632655417
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,0.1589518981788785
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,0.072943820868963
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,0.4786128390809735
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,0.1590990071043405
