filename,compound_name,area,cmpd_type,samp_type,day
230810_Std_4uMStdsMix1InH2O_1.mzML,"Dimethylglycine 0(15N), 1(13C)",466670.6763119022,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2.mzML,"Dimethylglycine 0(15N), 1(13C)",476776.9097737851,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_3.mzML,"Dimethylglycine 0(15N), 1(13C)",493989.5069930013,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Dimethylglycine 0(15N), 1(13C)",502241.23639693455,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Dimethylglycine 0(15N), 1(13C)",457114.8210572169,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Dimethylglycine 0(15N), 1(13C)",461787.687673668,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1.mzML,"Dimethylglycine 0(15N), 1(13C)",154515.03792453825,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2.mzML,"Dimethylglycine 0(15N), 1(13C)",131484.16142591453,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3.mzML,"Dimethylglycine 0(15N), 1(13C)",145319.05622677924,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Dimethylglycine 0(15N), 1(13C)",135217.94917927965,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Dimethylglycine 0(15N), 1(13C)",124650.60301575682,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Dimethylglycine 0(15N), 1(13C)",121988.87290938591,Non-IS,Std,NA
230810_Std_H2OinMatrix_1.mzML,"Dimethylglycine 0(15N), 1(13C)",181262.39740893344,Non-IS,Std,NA
230810_Std_H2OinMatrix_2.mzML,"Dimethylglycine 0(15N), 1(13C)",102114.64731841307,Non-IS,Std,NA
230810_Std_H2OinMatrix_3.mzML,"Dimethylglycine 0(15N), 1(13C)",123763.9062466947,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Dimethylglycine 1(15N), 0(13C)",17373.39360022223,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Dimethylglycine 1(15N), 0(13C)",17545.98115617763,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Dimethylglycine 1(15N), 0(13C)",9715.954637418765,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Dimethylglycine 1(15N), 0(13C)",20752.66313223877,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1.mzML,"Dimethylglycine 1(15N), 0(13C)",19844.124618007263,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10.mzML,"Dimethylglycine 1(15N), 0(13C)",19616.746581620435,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11.mzML,"Dimethylglycine 1(15N), 0(13C)",19843.239583663653,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2.mzML,"Dimethylglycine 1(15N), 0(13C)",23015.620008811427,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3.mzML,"Dimethylglycine 1(15N), 0(13C)",17420.758189542677,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4.mzML,"Dimethylglycine 1(15N), 0(13C)",18546.344089685947,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5.mzML,"Dimethylglycine 1(15N), 0(13C)",18278.71749072502,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6.mzML,"Dimethylglycine 1(15N), 0(13C)",13944.855041389375,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7.mzML,"Dimethylglycine 1(15N), 0(13C)",14458.438545500814,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8.mzML,"Dimethylglycine 1(15N), 0(13C)",18512.16209695528,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9.mzML,"Dimethylglycine 1(15N), 0(13C)",18711.76201589703,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",25419.253576461815,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",11422.058386782825,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",20635.661503304334,Non-IS,Smp,0
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",19740.95069686025,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",22845.241312280843,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",22250.776724642234,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",16080.839552658292,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",18416.306078542024,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",19623.792348928757,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",21242.20930308857,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",15229.340620498657,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",21790.183117019988,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",7154.253478077021,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",21168.140079147477,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",17252.648280607114,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",12023.64842029826,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",16266.001288425508,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",19269.674357856296,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",11375.20265142247,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",20025.472360692205,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",20594.198573160505,Non-IS,Smp,24
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",19987.94088171918,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",19726.380900687407,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",19155.034284253416,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",19919.18106769139,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",20407.931576723207,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",20994.6795197342,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",3991.94804745144,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",18657.661887805873,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",17597.991983522254,Non-IS,Smp,6
230810_Std_4uMStdsMix1InH2O_1.mzML,"Dimethylglycine 1(15N), 0(13C)",40433.3784990406,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2.mzML,"Dimethylglycine 1(15N), 0(13C)",29603.583275079305,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_3.mzML,"Dimethylglycine 1(15N), 0(13C)",38576.50404576593,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Dimethylglycine 1(15N), 0(13C)",35549.775798568866,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Dimethylglycine 1(15N), 0(13C)",40973.130830925336,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Dimethylglycine 1(15N), 0(13C)",47452.384398890325,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1.mzML,"Dimethylglycine 1(15N), 0(13C)",27054.107714241585,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2.mzML,"Dimethylglycine 1(15N), 0(13C)",25251.56087545751,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3.mzML,"Dimethylglycine 1(15N), 0(13C)",25826.619995749745,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Dimethylglycine 1(15N), 0(13C)",26987.291477494982,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Dimethylglycine 1(15N), 0(13C)",26345.03345673008,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Dimethylglycine 1(15N), 0(13C)",26738.11357263991,Non-IS,Std,NA
230810_Std_H2OinMatrix_1.mzML,"Dimethylglycine 1(15N), 0(13C)",23511.43944402088,Non-IS,Std,NA
230810_Std_H2OinMatrix_2.mzML,"Dimethylglycine 1(15N), 0(13C)",17872.87124371155,Non-IS,Std,NA
230810_Std_H2OinMatrix_3.mzML,"Dimethylglycine 1(15N), 0(13C)",18616.84386898454,Non-IS,Std,NA
230810_Poo_G5_NFEX_Full3.mzML,"Dimethylglycine 1(15N), 1(13C)",0,Non-IS,Poo,NA
230810_Std_4uMStdsMix2InH2O_2.mzML,"Dimethylglycine 1(15N), 1(13C)",0,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Ectoine 0(15N), 0(13C)",53270.379465788115,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Ectoine 0(15N), 0(13C)",44786.301031942494,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Ectoine 0(15N), 0(13C)",81035.93905933906,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Ectoine 0(15N), 0(13C)",36751.16924632356,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1.mzML,"Ectoine 0(15N), 0(13C)",321657.337835831,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10.mzML,"Ectoine 0(15N), 0(13C)",271421.7746288733,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11.mzML,"Ectoine 0(15N), 0(13C)",256865.97444871184,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2.mzML,"Ectoine 0(15N), 0(13C)",384870.65960707486,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3.mzML,"Ectoine 0(15N), 0(13C)",318290.6527782561,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4.mzML,"Ectoine 0(15N), 0(13C)",311804.2800683883,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5.mzML,"Ectoine 0(15N), 0(13C)",308246.0013253313,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6.mzML,"Ectoine 0(15N), 0(13C)",314279.7085160726,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7.mzML,"Ectoine 0(15N), 0(13C)",296185.9835820788,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8.mzML,"Ectoine 0(15N), 0(13C)",269041.831123693,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9.mzML,"Ectoine 0(15N), 0(13C)",260435.28798793897,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",674209.8927871773,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",509226.97382914566,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",869627.4784517131,Non-IS,Smp,0
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",136992.13544314294,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",97644.27666589916,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",175916.49383057744,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",239966.3449578184,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",234322.95192213636,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",139552.55325190915,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",214735.42655930083,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",162930.21986990265,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",282999.2450062019,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",323207.18788627523,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",174225.03270137348,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",1374740.2344647725,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",742281.9561618838,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",556829.5979260462,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",525375.0834431044,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",251160.5936297599,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",415264.98880884994,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",272192.4017311024,Non-IS,Smp,24
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",93394.1283917263,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",256384.51824766808,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",244377.00951638317,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",223613.9251023337,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",111884.5287874897,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",250753.49402286744,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",148358.7768708504,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",225351.24593630835,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",185939.6163638482,Non-IS,Smp,6
230810_Std_4uMStdsMix1InH2O_1.mzML,"Ectoine 0(15N), 0(13C)",40064.91052735676,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2.mzML,"Ectoine 0(15N), 0(13C)",41894.95293537688,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Ectoine 0(15N), 0(13C)",229337.1254555746,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Ectoine 0(15N), 0(13C)",170307.87146406577,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Ectoine 0(15N), 0(13C)",138581.14613127455,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1.mzML,"Ectoine 0(15N), 0(13C)",28050602.74312242,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2.mzML,"Ectoine 0(15N), 0(13C)",24170131.651904702,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3.mzML,"Ectoine 0(15N), 0(13C)",22484753.240948837,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Ectoine 0(15N), 0(13C)",20464963.82420772,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Ectoine 0(15N), 0(13C)",21997827.39304839,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Ectoine 0(15N), 0(13C)",19611755.702103555,Non-IS,Std,NA
230810_Std_H2OinMatrix_1.mzML,"Ectoine 0(15N), 0(13C)",234639.14313150625,Non-IS,Std,NA
230810_Std_H2OinMatrix_2.mzML,"Ectoine 0(15N), 0(13C)",175856.80413759657,Non-IS,Std,NA
230810_Std_H2OinMatrix_3.mzML,"Ectoine 0(15N), 0(13C)",154462.5841948527,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Ectoine 0(15N), 1(13C)",2003.5274131673636,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Ectoine 0(15N), 1(13C)",0,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Ectoine 0(15N), 1(13C)",3396.3857600810243,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Ectoine 0(15N), 1(13C)",0,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1.mzML,"Ectoine 0(15N), 1(13C)",19874.806523557058,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10.mzML,"Ectoine 0(15N), 1(13C)",15752.647958663729,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11.mzML,"Ectoine 0(15N), 1(13C)",19377.78136453559,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2.mzML,"Ectoine 0(15N), 1(13C)",26162.05714748222,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3.mzML,"Ectoine 0(15N), 1(13C)",17540.831497517396,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4.mzML,"Ectoine 0(15N), 1(13C)",20512.7628987869,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5.mzML,"Ectoine 0(15N), 1(13C)",20182.780066325093,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6.mzML,"Ectoine 0(15N), 1(13C)",20950.443118614476,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7.mzML,"Ectoine 0(15N), 1(13C)",20334.06934166173,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8.mzML,"Ectoine 0(15N), 1(13C)",18835.3267577511,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9.mzML,"Ectoine 0(15N), 1(13C)",15531.426738750964,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",40622.05789359608,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",31459.084865906203,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",56550.98694200763,Non-IS,Smp,0
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",8533.688131866704,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",10816.930830753112,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",11411.104446344463,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",13564.69850843263,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",13932.948957989129,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",9886.3230556964,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",15438.47094001122,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",12870.602779793617,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",17583.254201427902,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",20228.4379017844,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",10753.286789805128,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",95058.91574582872,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",45821.2847365383,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",35352.36487447488,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",32613.52292894643,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",15302.42775506632,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",24470.592378535675,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",21203.065061036916,Non-IS,Smp,24
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",9579.75531435555,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",13512.86308706959,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",16774.564656420225,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",15549.468413635612,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",8492.059529956909,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",16572.71299326526,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",10675.15636096033,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",13664.977974771096,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",10271.169168273873,Non-IS,Smp,6
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Ectoine 0(15N), 1(13C)",14713.95514071669,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Ectoine 0(15N), 1(13C)",10451.9689641787,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Ectoine 0(15N), 1(13C)",10076.66557939939,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1.mzML,"Ectoine 0(15N), 1(13C)",1811309.2110409015,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2.mzML,"Ectoine 0(15N), 1(13C)",1563107.0249586657,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3.mzML,"Ectoine 0(15N), 1(13C)",1460009.9064346054,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Ectoine 0(15N), 1(13C)",1313004.8859849996,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Ectoine 0(15N), 1(13C)",1438565.587647964,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Ectoine 0(15N), 1(13C)",1283695.3837279794,Non-IS,Std,NA
230810_Std_H2OinMatrix_1.mzML,"Ectoine 0(15N), 1(13C)",15909.910961228004,Non-IS,Std,NA
230810_Std_H2OinMatrix_2.mzML,"Ectoine 0(15N), 1(13C)",12088.391725805106,Non-IS,Std,NA
230810_Std_H2OinMatrix_3.mzML,"Ectoine 0(15N), 1(13C)",7703.35119366096,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Ectoine 1(15N), 0(13C)",4470.75212345302,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Ectoine 1(15N), 0(13C)",4317.089773358498,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Ectoine 1(15N), 0(13C)",6257.172223751806,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Ectoine 1(15N), 0(13C)",16273.638654214255,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1.mzML,"Ectoine 1(15N), 0(13C)",6092.33631131418,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10.mzML,"Ectoine 1(15N), 0(13C)",4221.467878449684,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11.mzML,"Ectoine 1(15N), 0(13C)",6687.400134521792,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2.mzML,"Ectoine 1(15N), 0(13C)",20191.386293369414,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3.mzML,"Ectoine 1(15N), 0(13C)",15640.339876739046,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4.mzML,"Ectoine 1(15N), 0(13C)",2982.414844269037,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5.mzML,"Ectoine 1(15N), 0(13C)",6082.752219403076,Non-IS,Poo,NA
