filename,compound_name,conc_um
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_4uMStdsMix1InH2O_1.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_4uMStdsMix1InH2O_2.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_4uMStdsMix2InH2O_1.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_4uMStdsMix2InH2O_2.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_4uMStdsMix2InH2O_3.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_H2OinMatrix_1.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_H2OinMatrix_2.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Std_H2OinMatrix_3.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Ectoine 0(15N), 1(13C)",0.3008842712605929
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Ectoine 0(15N), 1(13C)",0
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Ectoine 0(15N), 1(13C)",0.335296738657548
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Ectoine 0(15N), 1(13C)",0
230810_Poo_G5_NFEX_Full1.mzML,"Ectoine 0(15N), 1(13C)",0.49431004204109547
230810_Poo_G5_NFEX_Full10.mzML,"Ectoine 0(15N), 1(13C)",0.464300197880675
230810_Poo_G5_NFEX_Full11.mzML,"Ectoine 0(15N), 1(13C)",0.6035141526587744
230810_Poo_G5_NFEX_Full2.mzML,"Ectoine 0(15N), 1(13C)",0.5438098539221834
230810_Poo_G5_NFEX_Full3.mzML,"Ectoine 0(15N), 1(13C)",0.4408758182349159
230810_Poo_G5_NFEX_Full4.mzML,"Ectoine 0(15N), 1(13C)",0.5262984303945492
230810_Poo_G5_NFEX_Full5.mzML,"Ectoine 0(15N), 1(13C)",0.5238096839419794
230810_Poo_G5_NFEX_Full6.mzML,"Ectoine 0(15N), 1(13C)",0.5332941975168733
230810_Poo_G5_NFEX_Full7.mzML,"Ectoine 0(15N), 1(13C)",0.5492243514224708
230810_Poo_G5_NFEX_Full8.mzML,"Ectoine 0(15N), 1(13C)",0.560071322116195
230810_Poo_G5_NFEX_Full9.mzML,"Ectoine 0(15N), 1(13C)",0.4770913145831525
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",0.4820108198135732
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",0.4942249563780769
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",0.5202318311531843
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",0.49834616296837075
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",0.8862316318048586
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",0.5189327821567126
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",0.4522200314653974
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",0.47568362701811423
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",0.5667440874607517
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",0.5751625127676925
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",0.6319565659493053
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",0.4970544483549436
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",0.5006927731793402
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",0.4937654077866782
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",0.553174561201887
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",0.49384236656880465
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",0.5079092778997011
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",0.49661316581989473
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",0.48741492553163457
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",0.47142124740594876
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",0.6231787493313888
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",0.8205873734738306
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",0.42164365241480395
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",0.5491372429711527
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",0.556296962508739
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",0.6072017013960159
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",0.5287332264811087
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",0.5756400308019952
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",0.4851085839084561
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",0.44191418135122584
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Ectoine 0(15N), 1(13C)",2.9380233120790002
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Ectoine 0(15N), 1(13C)",1.9958430754751584
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Ectoine 0(15N), 1(13C)",0.35150577768452457
230810_Std_4uMStdsMix2InH2O_1.mzML,"Ectoine 0(15N), 1(13C)",85.0839926760792
230810_Std_4uMStdsMix2InH2O_2.mzML,"Ectoine 0(15N), 1(13C)",90.23490242910663
230810_Std_4uMStdsMix2InH2O_3.mzML,"Ectoine 0(15N), 1(13C)",0.416393164825687
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Ectoine 0(15N), 1(13C)",0.4345875826891591
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Ectoine 0(15N), 1(13C)",0.5118368246187639
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Ectoine 0(15N), 1(13C)",0.5018119337047697
230810_Std_H2OinMatrix_1.mzML,"Ectoine 0(15N), 1(13C)",0.005785993562711834
230810_Std_H2OinMatrix_2.mzML,"Ectoine 0(15N), 1(13C)",0.004931079872469962
230810_Std_H2OinMatrix_3.mzML,"Ectoine 0(15N), 1(13C)",0.2626450502964385
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Ectoine 1(15N), 0(13C)",0.2033814793975192
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Ectoine 1(15N), 0(13C)",0.2235927772857945
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Ectoine 1(15N), 0(13C)",0.9396850236849326
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Ectoine 1(15N), 0(13C)",2.906895774689241
230810_Poo_G5_NFEX_Full1.mzML,"Ectoine 1(15N), 0(13C)",0.6014453717235786
230810_Poo_G5_NFEX_Full10.mzML,"Ectoine 1(15N), 0(13C)",0.9189297570709498
230810_Poo_G5_NFEX_Full11.mzML,"Ectoine 1(15N), 0(13C)",0.16632358346346668
230810_Poo_G5_NFEX_Full2.mzML,"Ectoine 1(15N), 0(13C)",0.5951294459253453
230810_Poo_G5_NFEX_Full3.mzML,"Ectoine 1(15N), 0(13C)",0.4871128583007225
230810_Poo_G5_NFEX_Full4.mzML,"Ectoine 1(15N), 0(13C)",0.061993083023036716
230810_Poo_G5_NFEX_Full5.mzML,"Ectoine 1(15N), 0(13C)",0.15288547536809394
230810_Poo_G5_NFEX_Full6.mzML,"Ectoine 1(15N), 0(13C)",0.26056853527733137
230810_Poo_G5_NFEX_Full7.mzML,"Ectoine 1(15N), 0(13C)",0.12974177304192205
230810_Poo_G5_NFEX_Full8.mzML,"Ectoine 1(15N), 0(13C)",0.38320009421634527
230810_Poo_G5_NFEX_Full9.mzML,"Ectoine 1(15N), 0(13C)",0.14461883881799625
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",0.01928275723565302
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",0.15443438203711685
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",0.025761128834661425
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",0.025032476571396758
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",1.186033920445302
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",0.3466632620630914
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",0.3890066908823796
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",0.04856030169173761
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",0.8847476311633778
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",0.8668315805688124
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",0.591976831896936
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",0.22739041248154068
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",1.1351588254320237
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",0.5506462634227915
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",0.11127953461107898
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",0.1855460574355805
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",0.2611585332120792
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",0.10362640011191875
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",0.6939957023365061
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",0.9700515541515831
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",0.4556512136685129
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",0.4457529816868903
230810_Std_4uMStdsMix1InH2O_1.mzML,"Ectoine 1(15N), 0(13C)",0.48915142629345165
230810_Std_4uMStdsMix1InH2O_2.mzML,"Ectoine 1(15N), 0(13C)",0
230810_Std_4uMStdsMix1InH2O_3.mzML,"Ectoine 1(15N), 0(13C)",0
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Ectoine 1(15N), 0(13C)",0.02561762422063819
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Ectoine 1(15N), 0(13C)",0.34933013137743857
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Ectoine 1(15N), 0(13C)",0
230810_Std_4uMStdsMix2InH2O_1.mzML,"Ectoine 1(15N), 0(13C)",37.06157054406735
230810_Std_4uMStdsMix2InH2O_2.mzML,"Ectoine 1(15N), 0(13C)",30.2576712380002
230810_Std_4uMStdsMix2InH2O_3.mzML,"Ectoine 1(15N), 0(13C)",5.492685879899252
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Ectoine 1(15N), 0(13C)",6.482164461381199
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Ectoine 1(15N), 0(13C)",9.132314797519754
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Ectoine 1(15N), 0(13C)",0.036907745605291954
230810_Std_H2OinMatrix_1.mzML,"Ectoine 1(15N), 0(13C)",7.593526679977916e-4
230810_Std_H2OinMatrix_2.mzML,"Ectoine 1(15N), 0(13C)",0.0012498495355618025
230810_Std_H2OinMatrix_3.mzML,"Ectoine 1(15N), 0(13C)",8.132002666669396e-4
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Ectoine 1(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Ectoine 1(15N), 1(13C)",0
230810_Std_4uMStdsMix2InH2O_1.mzML,"Ectoine 1(15N), 1(13C)",0.35129058688472464
230810_Std_4uMStdsMix2InH2O_2.mzML,"Ectoine 1(15N), 1(13C)",0.5324166714185282
230810_Std_4uMStdsMix2InH2O_3.mzML,"Ectoine 1(15N), 1(13C)",0.5274885527465031
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Ectoine 1(15N), 1(13C)",1.2600615881536448
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Ectoine 1(15N), 1(13C)",1.756935642831242
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Ectoine 1(15N), 1(13C)",0.563734794859277
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Ectoine 2(15N), 0(13C)",0
230810_Poo_G5_NFEX_Full1.mzML,"Ectoine 2(15N), 0(13C)",0.01774102535435342
230810_Poo_G5_NFEX_Full10.mzML,"Ectoine 2(15N), 0(13C)",0.1068979522535826
230810_Poo_G5_NFEX_Full11.mzML,"Ectoine 2(15N), 0(13C)",0.03105455335920331
230810_Poo_G5_NFEX_Full2.mzML,"Ectoine 2(15N), 0(13C)",0.08639566618808232
230810_Poo_G5_NFEX_Full3.mzML,"Ectoine 2(15N), 0(13C)",0.10006232319005584
230810_Poo_G5_NFEX_Full4.mzML,"Ectoine 2(15N), 0(13C)",0.07029714189201376
230810_Poo_G5_NFEX_Full5.mzML,"Ectoine 2(15N), 0(13C)",0.11036277215787768
230810_Poo_G5_NFEX_Full6.mzML,"Ectoine 2(15N), 0(13C)",0
230810_Poo_G5_NFEX_Full7.mzML,"Ectoine 2(15N), 0(13C)",0.09443829431097796
230810_Poo_G5_NFEX_Full8.mzML,"Ectoine 2(15N), 0(13C)",0.07833569963743228
230810_Poo_G5_NFEX_Full9.mzML,"Ectoine 2(15N), 0(13C)",0.010929167538289906
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Ectoine 2(15N), 0(13C)",0.08996230730348014
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Ectoine 2(15N), 0(13C)",0.09437733949890581
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Ectoine 2(15N), 0(13C)",0.1772971995521912
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Ectoine 2(15N), 0(13C)",0
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Ectoine 2(15N), 0(13C)",0.8632732922940894
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Ectoine 2(15N), 0(13C)",0.9924070977009835
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Ectoine 2(15N), 0(13C)",0.6338764487167322
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Ectoine 2(15N), 0(13C)",1.2331762615806876
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Ectoine 2(15N), 0(13C)",0.11188356986232037
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Ectoine 2(15N), 0(13C)",0.22351348869943105
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Ectoine 2(15N), 0(13C)",0.28855180533872643
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Ectoine 2(15N), 0(13C)",0.010415150511518343
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Ectoine 2(15N), 0(13C)",0.020155313457118407
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Ectoine 2(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Ectoine 2(15N), 0(13C)",0.04926712935900288
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Ectoine 2(15N), 0(13C)",0.008470358066389296
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Ectoine 2(15N), 0(13C)",0
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Ectoine 2(15N), 0(13C)",0
230810_Std_H2OinMatrix_1.mzML,"Ectoine 2(15N), 0(13C)",0.05410360658661911
230810_Std_H2OinMatrix_2.mzML,"Ectoine 2(15N), 0(13C)",0.07078393500738903
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Glycine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full1.mzML,"Glycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full10.mzML,"Glycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full11.mzML,"Glycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full2.mzML,"Glycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full3.mzML,"Glycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full4.mzML,"Glycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full5.mzML,"Glycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full6.mzML,"Glycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full7.mzML,"Glycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full8.mzML,"Glycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full9.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Glycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InH2O_1.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InH2O_2.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InH2O_3.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InH2O_1.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InH2O_2.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InH2O_3.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_H2OinMatrix_1.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_H2OinMatrix_2.mzML,"Glycine 0(15N), 0(13C)",4
230810_Std_H2OinMatrix_3.mzML,"Glycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full1.mzML,"Glycine 0(15N), 1(13C)",0
230810_Poo_G5_NFEX_Full11.mzML,"Glycine 0(15N), 1(13C)",0.6154664404386443
230810_Poo_G5_NFEX_Full2.mzML,"Glycine 0(15N), 1(13C)",0.3120140596229395
230810_Poo_G5_NFEX_Full4.mzML,"Glycine 0(15N), 1(13C)",0.07986930886859961
230810_Poo_G5_NFEX_Full6.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Glycine 0(15N), 1(13C)",0.10723137277419476
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Glycine 0(15N), 1(13C)",0.1810087433789495
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Glycine 0(15N), 1(13C)",0.11590093414274887
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Glycine 0(15N), 1(13C)",0.03521893959202477
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Glycine 0(15N), 1(13C)",0.09591495771003455
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Glycine 0(15N), 1(13C)",0.019143442796039082
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Glycine 0(15N), 1(13C)",0.03910110205133911
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Glycine 0(15N), 1(13C)",0
